Country, 2017
Afghanistan,13.5
Albania,62.4
Algeria,47.7
American Samoa,
Andorra,91.6
Angola,26.0
Antigua and Barbuda,73.0
Argentina,74.3
Armenia,64.7
Aruba,97.2
Australia,86.5
Austria,87.9
Azerbaijan,79.0
Bahamas,80.6
Bahrain,95.9
Bangladesh,19.8
Barbados,81.8
Belarus,74.4
Belgium,87.7
Belize,47.1
Benin,18.7
Bermuda,98.4
Bhutan,46.2
Bolivia,43.8
Bosnia and Herzegovina,64.9
Botswana,41.4
Brazil,67.5
British Virgin Islands,77.7
Brunei,94.9
Bulgaria,63.4
Burkina Faso,16.8
Burundi,2.7
Cambodia,32.9
Cameroon,23.2
Canada,92.7
Cape Verde,57.2
Cayman Islands,81.1
Central African Republic,4.0
Chad,7.4
Chile,82.3
China,54.3
Colombia,62.3
Comoros,8.5
Congo,8.6
Costa Rica,71.6
Cote d'Ivoire,34.8
Croatia,67.1
Cuba,57.1
Curacao,68.1
Cyprus,80.7
Czechia,78.7
Democratic Republic of Congo,8.6
Denmark,97.1
Djibouti,55.7
Dominica,69.6
Dominican Republic,67.6
Ecuador,55.8
Egypt,45.0
El Salvador,33.8
Equatorial Guinea,26.2
Eritrea,1.3
Estonia,88.1
Eswatini,30.3
Ethiopia,18.6
Faeroe Islands,97.6
Fiji,65.8
Finland,87.5
France,80.5
French Polynesia,72.7
Gabon,50.3
Gambia,25.1
Georgia,59.7
Germany,84.4
Ghana,37.9
Gibraltar,94.4
Greece,69.9
Greenland,69.5
Grenada,54.2
Guam,80.5
Guatemala,37.9
Guinea,18.7
Guinea-Bissau,14.8
Guyana,37.3
Haiti,27.2
Honduras,31.7
Hong Kong,89.4
Hungary,76.8
Iceland,98.3
India,18.2
Indonesia,32.3
Iran,64.0
Iraq,41.9
Ireland,84.1
Israel,81.6
Italy,63.1
Jamaica,55.1
Japan,91.7
Jordan,64.5
Kazakhstan,76.4
Kenya,17.8
Kiribati,23.4
Kosovo,83.9
Kuwait,98.0
Kyrgyzstan,38.2
Laos,25.5
Latvia,80.1
Lebanon,78.2
Lesotho,39.0
Liberia,16.3
Libya,17.8
Liechtenstein,99.5
Lithuania,77.6
Luxembourg,97.4
Macao,83.2
Madagascar,9.8
Malawi,7.0
Malaysia,80.1
Maldives,61.3
Mali,18.9
Malta,81.0
Marshall Islands,38.7
Mauritania,24.2
Mauritius,55.4
Mexico,63.9
Micronesia (country),35.3
Moldova,76.1
Monaco,97.1
Mongolia,23.7
Montenegro,71.3
Morocco,61.8
Mozambique,7.8
Myanmar,23.6
Namibia,36.8
Nauru,62.4
Nepal,24.3
Netherlands,93.2
New Caledonia,82.0
New Zealand,87.7
Nicaragua,30.4
Niger,10.2
Nigeria,28.0
North Korea,0.0
North Macedonia,74.5
Northern Mariana Islands,
Norway,96.4
Oman,80.2
Pakistan,13.8
Palau,
Palestine,63.3
Panama,60.0
Papua New Guinea,11.2
Paraguay,61.1
Peru,50.5
Philippines,41.6
Poland,76.0
Portugal,73.8
Puerto Rico,68.7
Qatar,97.4
Romania,63.7
Russia,76.0
Rwanda,21.8
Saint Kitts and Nevis,80.7
Saint Lucia,46.0
Saint Vincent and the Grenadines,53.7
Samoa,33.6
San Marino,60.2
Sao Tome and Principe,29.9
Saudi Arabia,94.2
Senegal,29.6
Serbia,70.3
Seychelles,58.8
Sierra Leone,13.2
Singapore,84.5
Slovakia,81.6
Slovenia,78.9
Solomon Islands,11.9
Somalia,2.0
South Africa,56.2
South Korea,95.1
South Sudan,4.1
Spain,84.6
Sri Lanka,21.3
Sudan,18.6
Suriname,48.9
Sweden,93.0
Switzerland,89.7
Syria,32.7
Tajikistan,22.0
Tanzania,16.0
Thailand,52.9
Timor,24.2
Togo,12.4
Tonga,41.2
Trinidad and Tobago,70.6
Tunisia,55.5
Turkey,64.7
Turkmenistan,21.3
Turks and Caicos Islands,
Tuvalu,35.2
Uganda,8.1
Ukraine,58.9
United Arab Emirates,94.8
United Kingdom,90.4
United States,87.3
United States Virgin Islands,64.4
Uruguay,70.3
Uzbekistan,48.7
Vanuatu,25.7
Venezuela,61.6
Vietnam,58.1
Yemen,26.7
Zambia,12.2
Zimbabwe,24.4
East Asia and Pacific,54.4
Europe and Central Asia,74.5
European Union,78.7
High income,85.8
Latin America and Caribbean,62.3
Low and middle income,38.2
Low income,13.8
Lower middle income,26.6
Middle East and North Africa,56.6
Middle income,40.7
North America,87.8
South Asia,17.9
Sub-Saharan Africa,20.8
Upper middle income,58.7
World,45.8
