Country,2017
Afghanistan,54.65
Albania,105.09
Algeria,17.27
American Samoa,247.43
Andorra,157.13
Angola,24.23
Anguilla,167.11
Antigua and Barbuda,207.12
Argentina,16.1
Armenia,100.17
Aruba,585.86
Australia,3.2
Austria,106.61
Azerbaijan,121.86
Bahamas,39.86
Bahrain,1855.85
Bangladesh,1242.94
Barbados,649.3
Belarus,47.83
Belgium,375.97
Belize,16.43
Benin,102.84
Bermuda,1172.13
Bhutan,19.83
Bolivia,10.56
Bonaire Sint Eustatius and Saba,75.75
Bosnia and Herzegovina,67.19
Botswana,4.24
Brazil,24.95
British Virgin Islands,200.56
Brunei,81.65
Bulgaria,66.16
Burkina Faso,72.5
Burundi,434.41
Cambodia,89.68
Cameroon,51.6
Canada,4.08
Cape Verde,140.19
Cayman Islands,265.0
Central African Republic,8.02
Chad,11.98
Chile,24.7
China,150.22
Colombia,43.58
Comoros,409.28
Congo,15.56
Cook Islands,72.57
Costa Rica,97.8
Cote d'Ivoire,78.14
Croatia,74.92
Cuba,109.21
Curacao,386.36
Cyprus,130.79
Czechia,136.42
Czechoslovakia,
Democratic Republic of Congo,37.18
Denmark,143.43
Djibouti,44.88
Dominica,93.9
Dominican Republic,220.39
Ecuador,67.23
Egypt,102.25
El Salvador,302.45
Equatorial Guinea,51.72
Eritrea,28.06
Eritrea and Ethiopia,
Estonia,30.82
Eswatini,66.94
Ethiopia,95.87
Faeroe Islands,36.79
Falkland Islands,0.3
Fiji,50.3
Finland,18.12
France,117.15
French Guiana,3.25
French Polynesia,85.12
Gabon,8.31
Gambia,235.3
Georgia,54.28
Germany,236.48
Ghana,132.83
Gibraltar,3262.8
Greece,82.95
Greenland,0.14
Grenada,355.69
Guadeloupe,245.08
Guam,312.26
Guatemala,154.71
Guinea,49.82
Guinea-Bissau,66.85
Guyana,3.88
Haiti,394.18
Honduras,86.04
Hong Kong,7106.2
Hungary,107.26
Iceland,3.41
India,455.47
Indonesia,140.88
Iran,52.08
Iraq,91.27
Ireland,69.27
Isle of Man,146.66
Israel,383.98
Italy,202.91
Jamaica,259.32
Japan,347.5
Jordan,115.05
Kazakhstan,6.78
Kenya,86.0
Kiribati,148.61
Kuwait,231.48
Kyrgyzstan,31.91
Laos,30.32
Latvia,31.41
Lebanon,597.19
Lesotho,71.5
Liberia,49.8
Libya,3.62
Liechtenstein,236.97
Lithuania,46.38
Luxembourg,231.62
Macao,19410.7
Madagascar,44.98
Malawi,189.66
Malaysia,97.32
Maldives,1574.83
Mali,15.83
Malta,1498.46
Marshall Islands,262.24
Martinique,356.09
Mauritania,4.04
Mauritius,637.8
Mayotte,726.14
Mexico,63.19
Micronesia (country),157.77
Moldova,96.72
Monaco,18287.62
Mongolia,1.99
Montenegro,47.02
Montserrat,47.23
Morocco,79.61
Mozambique,36.33
Myanmar,80.11
Namibia,2.87
Nauru,585.4
Nepal,196.61
Netherlands,511.05
New Caledonia,15.56
New Zealand,18.03
Nicaragua,53.85
Niger,17.16
Nigeria,212.45
Niue,7.27
North Korea,211.91
North Macedonia,83.74
Northern Mariana Islands,110.33
Norway,14.49
Oman,14.67
Pakistan,280.69
Palau,38.82
Palestine,780.89
Panama,55.22
Papua New Guinea,20.13
Paraguay,16.0
Peru,24.69
Philippines,357.98
Poland,125.87
Portugal,112.52
Puerto Rico,379.53
Qatar,236.01
Reunion,371.61
Romania,85.62
Russia,8.88
Rwanda,495.76
Saint Helena,14.16
Saint Kitts and Nevis,183.89
Saint Lucia,290.45
Saint Martin (French part),690.38
Saint Pierre and Miquelon,26.0
Saint Vincent and the Grenadines,270.69
Samoa,74.69
San Marino,568.02
Sao Tome and Principe,216.72
Saudi Arabia,15.91
Senegal,78.73
Serbia,85.35
Serbia and Montenegro,
Seychelles,221.37
Sierra Leone,106.37
Singapore,8028.54
Sint Maarten (Dutch part),1232.38
Slovakia,113.13
Slovenia,104.21
Solomon Islands,23.0
Somalia,23.69
South Africa,46.69
South Korea,527.78
South Sudan,16.87
Spain,93.25
Sri Lanka,347.67
Sudan,21.78
Suriname,3.77
Sweden,24.7
Switzerland,213.88
Syria,103.38
Taiwan,668.31
Tajikistan,64.31
Tanzania,63.52
Thailand,138.77
Timor,83.61
Togo,144.38
Tokelau,151.2
Tonga,146.43
Trinidad and Tobago,288.23
Tunisia,76.03
Turkey,106.66
Turkmenistan,12.7
Turks and Caicos Islands,41.96
Tuvalu,361.67
USSR,
Uganda,200.12
Ukraine,77.08
United Arab Emirates,127.69
United Kingdom,273.07
United States,36.05
United States Virgin Islands,291.03
Uruguay,19.55
Uzbekistan,72.5
Vanuatu,23.81
Vatican,
Venezuela,34.65
Vietnam,300.01
Wallis and Futuna,85.44
Western Sahara,1.95
Yemen,56.89
Yugoslavia,
Zambia,23.27
Zimbabwe,38.13
Africa,42.22
Asia,146.25
Europe,33.68
European Union (27),111.04
High-income countries,34.41
Low-income countries,41.77
Lower-middle-income countries,126.45
North America,27.42
Oceania,4.92
South America,24.11
Upper-middle-income countries,46.71
World,58.32
