Country, 2017
Afghanistan,2015.0
Albania,10702.0
Algeria,14267.0
Angola,8146.0
Argentina,19201.0
Armenia,10859.0
Australia,49266.0
Austria,42177.0
Azerbaijan,16522.0
Bahrain,40696.0
Bangladesh,3837.0
Barbados,12061.0
Belarus,18113.0
Belgium,39352.0
Benin,2142.0
Bolivia,6521.0
Bosnia and Herzegovina,10069.0
Botswana,15397.0
Brazil,13952.0
Bulgaria,17764.0
Burkina Faso,1530.0
Burundi,671.0
Cambodia,3425.0
Cameroon,2850.0
Canada,44592.0
Cape Verde,6577.0
Central African Republic,607.0
Chad,2066.0
Chile,21650.0
China,12734.0
Colombia,13358.0
Comoros,1713.0
Congo,5747.0
Costa Rica,14471.0
Cote d'Ivoire,3559.0
Croatia,21232.0
Cuba,8142.0
Cyprus,26445.0
Czechia,29998.0
Czechoslovakia,28773.0
Democratic Republic of Congo,839.0
Denmark,45456.0
Djibouti,3168.0
Dominica,8842.0
Dominican Republic,15019.0
Ecuador,10637.0
Egypt,11620.0
El Salvador,8428.0
Equatorial Guinea,31048.0
Estonia,26254.0
Eswatini,7963.0
Ethiopia,1753.0
Finland,38367.0
France,37895.0
Gabon,17963.0
Gambia,1819.0
Georgia,11431.0
Germany,45620.0
Ghana,4104.0
Greece,22959.0
Guatemala,7308.0
Guinea,1563.0
Guinea-Bissau,1483.0
Haiti,1726.0
Honduras,4941.0
Hong Kong,49919.0
Hungary,24350.0
Iceland,42978.0
India,6449.0
Indonesia,11365.0
Iran,17687.0
Iraq,13211.0
Ireland,60544.0
Israel,32339.0
Italy,34027.0
Jamaica,7135.0
Japan,38415.0
Jordan,11494.0
Kazakhstan,24557.0
Kenya,3250.0
Kuwait,66010.0
Kyrgyzstan,5056.0
Laos,6166.0
Latvia,23133.0
Lebanon,12881.0
Lesotho,2721.0
Liberia,829.0
Libya,13008.0
Lithuania,26157.0
Luxembourg,56780.0
Madagascar,1400.0
Malawi,1119.0
Malaysia,24041.0
Mali,1629.0
Malta,30902.0
Mauritania,3431.0
Mauritius,19522.0
Mexico,16309.0
Moldova,6419.0
Mongolia,12768.0
Montenegro,18569.0
Morocco,8291.0
Mozambique,1125.0
Myanmar,5536.0
Namibia,9188.0
Nepal,2600.0
Netherlands,46651.0
New Zealand,34876.0
Nicaragua,5214.0
Niger,935.0
Nigeria,5271.0
North Korea,1673.0
North Macedonia,12753.0
Norway,84056.0
Oman,37102.0
Pakistan,5392.0
Palestine,5270.0
Panama,22207.0
Paraguay,9114.0
Peru,11953.0
Philippines,7781.0
Poland,26061.0
Portugal,26299.0
Puerto Rico,35439.0
Qatar,154669.0
Romania,19158.0
Russia,24043.0
Rwanda,1819.0
Saint Lucia,10440.0
Sao Tome and Principe,3721.0
Saudi Arabia,50002.0
Senegal,2520.0
Serbia,13489.0
Seychelles,27574.0
Sierra Leone,1644.0
Singapore,67331.0
Slovakia,26096.0
Slovenia,28190.0
South Africa,12189.0
South Korea,37093.0
Spain,30908.0
Sri Lanka,11418.0
Sweden,45193.0
Switzerland,60171.0
Syria,3241.0
Taiwan,43504.0
Tajikistan,4205.0
Tanzania,2763.0
Thailand,16032.0
Togo,1418.0
Trinidad and Tobago,28557.0
Tunisia,11168.0
Turkey,18996.0
Turkmenistan,25070.0
USSR,19152.0
Uganda,1992.0
Ukraine,9484.0
United Arab Emirates,76644.0
United Kingdom,37783.0
United States,54008.0
Uruguay,19918.0
Uzbekistan,10744.0
Venezuela,12879.0
Vietnam,6422.0
Yemen,2322.0
Yugoslavia,15961.0
Zambia,3498.0
Zimbabwe,1582.0
East Asia,15956.0
Eastern Europe,20116.0
Former Sudan,3566.0
Latin America,14087.0
Middle East,18404.0
South and South-East Asia,7306.0
Sub-Sahara Africa,3524.0
Western Europe,39257.0
Western Offshoots,52597.0
World,14944.0
