Country, 2011
Afghanistan,61.4
Albania,78.1
Algeria,74.1
American Samoa,72.1
Andorra,82.9
Angola,57.6
Anguilla,77.9
Antigua and Barbuda,77.1
Argentina,76.1
Armenia,73.3
Aruba,75.5
Australia,82.1
Austria,80.8
Azerbaijan,70.0
Bahamas,72.6
Bahrain,78.9
Bangladesh,68.8
Barbados,75.9
Belarus,71.5
Belgium,80.4
Belize,72.7
Benin,58.5
Bermuda,81.4
Bhutan,68.9
Bolivia,66.5
Bonaire Sint Eustatius and Saba,76.5
Bosnia and Herzegovina,77.0
Botswana,60.5
Brazil,73.3
British Virgin Islands,75.5
Brunei,74.9
Bulgaria,74.2
Burkina Faso,57.1
Burundi,57.8
Cambodia,68.4
Cameroon,57.1
Canada,81.5
Cape Verde,74.3
Cayman Islands,75.1
Central African Republic,49.9
Chad,50.0
Chile,79.1
China,75.9
Colombia,75.3
Comoros,61.5
Congo,62.0
Cook Islands,73.8
Costa Rica,79.3
Cote d'Ivoire,55.5
Croatia,77.2
Cuba,77.8
Curacao,75.2
Cyprus,80.0
Czechia,77.8
Democratic Republic of Congo,57.1
Denmark,79.8
Djibouti,60.4
Dominica,69.7
Dominican Republic,72.2
Ecuador,75.7
Egypt,69.9
El Salvador,71.9
Equatorial Guinea,58.4
Eritrea,64.4
Estonia,76.5
Eswatini,48.2
Ethiopia,60.7
Faeroe Islands,78.2
Falkland Islands,78.1
Fiji,67.5
Finland,80.4
France,81.8
French Guiana,76.3
French Polynesia,81.4
Gabon,64.0
Gambia,61.5
Georgia,72.4
Germany,80.4
Ghana,61.7
Gibraltar,81.9
Greece,80.5
Greenland,70.8
Grenada,75.3
Guadeloupe,81.0
Guam,76.9
Guatemala,71.2
Guernsey,82.9
Guinea,57.0
Guinea-Bissau,57.0
Guyana,67.0
Haiti,61.6
Honduras,71.4
Hong Kong,83.2
Hungary,74.9
Iceland,82.2
India,67.4
Indonesia,68.8
Iran,73.7
Iraq,67.7
Ireland,80.6
Isle of Man,79.2
Israel,81.7
Italy,82.2
Jamaica,73.1
Japan,82.7
Jersey,81.0
Jordan,74.2
Kazakhstan,68.7
Kenya,61.0
Kiribati,65.2
Kosovo,77.7
Kuwait,78.5
Kyrgyzstan,68.6
Laos,64.7
Latvia,73.7
Lebanon,78.4
Lesotho,46.7
Liberia,59.6
Libya,70.1
Liechtenstein,81.9
Lithuania,73.9
Luxembourg,80.8
Macao,83.2
Madagascar,63.5
Malawi,57.5
Malaysia,74.7
Maldives,78.1
Mali,56.8
Malta,81.1
Marshall Islands,63.3
Martinique,82.1
Mauritania,63.3
Mauritius,74.2
Mayotte,77.5
Mexico,74.4
Micronesia (country),71.3
Moldova,69.2
Monaco,85.6
Mongolia,67.4
Montenegro,76.1
Montserrat,74.4
Morocco,71.3
Mozambique,54.9
Myanmar,63.9
Namibia,56.6
Nauru,60.2
Nepal,67.3
Netherlands,81.1
New Caledonia,78.7
New Zealand,80.9
Nicaragua,72.4
Niger,59.0
Nigeria,51.4
Niue,68.9
North Korea,71.0
North Macedonia,75.2
Northern Mariana Islands,77.3
Norway,81.2
Oman,76.6
Pakistan,64.6
Palau,65.2
Palestine,73.2
Panama,76.6
Papua New Guinea,63.5
Paraguay,72.1
Peru,74.1
Philippines,70.8
Poland,76.7
Portugal,80.5
Puerto Rico,78.3
Qatar,78.9
Reunion,80.3
Romania,74.4
Russia,70.4
Rwanda,63.3
Saint Barthelemy,78.7
Saint Helena,76.6
Saint Kitts and Nevis,71.5
Saint Lucia,72.9
Saint Martin (French part),78.8
Saint Pierre and Miquelon,76.8
Saint Vincent and the Grenadines,74.6
Samoa,72.3
San Marino,82.8
Sao Tome and Principe,64.9
Saudi Arabia,76.2
Senegal,65.3
Serbia,74.8
Seychelles,73.8
Sierra Leone,54.6
Singapore,82.0
Sint Maarten (Dutch part),74.7
Slovakia,76.0
Slovenia,80.0
Solomon Islands,68.9
Somalia,51.3
South Africa,60.7
South Korea,81.2
South Sudan,54.9
Spain,82.2
Sri Lanka,73.4
Sudan,63.2
Suriname,69.9
Sweden,81.8
Switzerland,82.6
Syria,73.3
Taiwan,79.0
Tajikistan,68.1
Tanzania,61.0
Thailand,76.4
Timor,65.7
Togo,57.9
Tokelau,74.1
Tonga,70.4
Trinidad and Tobago,73.3
Tunisia,75.5
Turkey,74.9
Turkmenistan,68.6
Turks and Caicos Islands,76.2
Tuvalu,64.0
Uganda,58.0
Ukraine,71.4
United Arab Emirates,78.5
United Kingdom,80.8
United States,78.8
United States Virgin Islands,73.7
Uruguay,77.0
Uzbekistan,69.6
Vanuatu,69.6
Vatican,81.7
Venezuela,72.9
Vietnam,73.7
Wallis and Futuna,77.6
Western Sahara,67.9
Yemen,67.4
Zambia,57.8
Zimbabwe,53.3
Africa,59.3
Americas,75.8
Asia,71.7
Europe,77.1
High-income countries,80.2
Land-locked Developing Countries (LLDC),61.2
Latin America and the Caribbean,73.9
Least developed countries,61.3
Less developed regions,68.8
"Less developed regions, excluding China",66.8
"Less developed regions, excluding least developed countries",70.3
Low-income countries,59.9
Lower-middle-income countries,66.2
More developed regions,78.3
Northern America,79.1
Oceania,77.5
Small Island Developing States (SIDS),71.1
Upper-middle-income countries,74.3
World,70.5
