Country, 2013
Afghanistan,5.9
Albania,51.8
Algeria,22.5
American Samoa,
Andorra,84.4
Angola,13.0
Antigua and Barbuda,63.4
Argentina,59.9
Armenia,41.9
Aruba,78.9
Australia,83.5
Austria,80.6
Azerbaijan,73.0
Bahamas,72.0
Bahrain,90.0
Bangladesh,6.6
Barbados,71.8
Belarus,54.2
Belgium,82.2
Belize,33.6
Benin,4.9
Bermuda,95.3
Bhutan,22.4
Bolivia,37.0
Bosnia and Herzegovina,48.5
Botswana,30.0
Brazil,51.0
British Virgin Islands,37.6
Brunei,64.5
Bulgaria,53.1
Burkina Faso,5.0
Burundi,1.3
Cambodia,6.0
Cameroon,10.0
Canada,85.8
Cape Verde,37.5
Cayman Islands,71.4
Central African Republic,2.5
Chad,2.5
Chile,58.0
China,45.8
Colombia,51.7
Comoros,6.5
Congo,6.6
Costa Rica,46.0
Cote d'Ivoire,6.6
Croatia,66.7
Cuba,27.9
Curacao,61.9
Cyprus,65.5
Czechia,74.1
Democratic Republic of Congo,2.2
Denmark,94.6
Djibouti,12.7
Dominica,51.0
Dominican Republic,45.9
Ecuador,40.3
Egypt,29.4
El Salvador,23.1
Equatorial Guinea,16.4
Eritrea,0.9
Estonia,80.0
Eswatini,24.7
Ethiopia,4.6
Faeroe Islands,90.0
Fiji,35.2
Finland,91.5
France,81.9
French Polynesia,56.8
Gabon,30.5
Gambia,14.0
Georgia,43.3
Germany,84.2
Ghana,15.0
Gibraltar,65.0
Greece,59.9
Greenland,65.8
Grenada,35.0
Guam,65.4
Guatemala,19.7
Guinea,4.5
Guinea-Bissau,3.1
Guyana,31.0
Haiti,10.6
Honduras,17.8
Hong Kong,74.2
Hungary,72.6
Iceland,96.5
India,12.3
Indonesia,14.9
Iran,30.0
Iraq,9.2
Ireland,78.2
Israel,70.3
Italy,58.5
Jamaica,37.1
Japan,88.2
Jordan,41.4
Kazakhstan,63.3
Kenya,13.0
Kiribati,11.5
Kosovo,83.9
Kuwait,75.5
Kyrgyzstan,23.0
Laos,12.5
Latvia,75.2
Lebanon,70.5
Lesotho,15.0
Liberia,3.2
Libya,16.5
Liechtenstein,93.8
Lithuania,68.5
Luxembourg,93.8
Macao,65.8
Madagascar,3.0
Malawi,5.1
Malaysia,57.1
Maldives,44.1
Mali,3.5
Malta,68.9
Marshall Islands,14.0
Mauritania,6.2
Mauritius,40.1
Mexico,43.5
Micronesia (country),27.8
Moldova,60.0
Monaco,90.7
Mongolia,17.7
Montenegro,60.3
Morocco,56.0
Mozambique,5.5
Myanmar,1.8
Namibia,13.9
Nauru,54.0
Nepal,13.3
Netherlands,94.0
New Caledonia,66.0
New Zealand,82.8
Nicaragua,15.5
Niger,1.1
Nigeria,19.1
North Korea,0.0
North Macedonia,65.2
Northern Mariana Islands,
Norway,95.1
Oman,66.4
Pakistan,9.0
Palau,
Palestine,46.6
Panama,44.0
Papua New Guinea,5.1
Paraguay,36.9
Peru,39.2
Philippines,32.7
Poland,62.8
Portugal,62.1
Puerto Rico,69.0
Qatar,85.3
Romania,49.8
Russia,68.0
Rwanda,9.0
Saint Kitts and Nevis,64.6
Saint Lucia,36.0
Saint Vincent and the Grenadines,43.5
Samoa,15.3
San Marino,49.6
Sao Tome and Principe,23.0
Saudi Arabia,60.5
Senegal,13.1
Serbia,53.5
Seychelles,50.4
Sierra Leone,4.0
Singapore,80.9
Slovakia,77.9
Slovenia,72.7
Solomon Islands,8.0
Somalia,1.5
South Africa,46.5
South Korea,84.8
South Sudan,2.2
Spain,71.6
Sri Lanka,10.5
Sudan,14.1
Suriname,37.4
Sweden,94.8
Switzerland,86.3
Syria,26.2
Tajikistan,16.0
Tanzania,4.4
Thailand,28.9
Timor,11.0
Togo,4.5
Tonga,32.8
Trinidad and Tobago,59.9
Tunisia,43.8
Turkey,46.3
Turkmenistan,9.6
Turks and Caicos Islands,
Tuvalu,21.2
Uganda,5.1
Ukraine,41.0
United Arab Emirates,88.0
United Kingdom,89.8
United States,71.4
United States Virgin Islands,45.3
Uruguay,57.7
Uzbekistan,26.8
Vanuatu,11.3
Venezuela,54.9
Vietnam,38.5
Yemen,20.0
Zambia,4.8
Zimbabwe,15.5
East Asia and Pacific,43.3
Europe and Central Asia,66.3
European Union,73.6
High income,76.9
Latin America and Caribbean,46.2
Low and middle income,27.6
Low income,5.4
Lower middle income,15.9
Middle East and North Africa,35.5
Middle income,29.8
North America,72.8
South Asia,11.3
Sub-Saharan Africa,11.2
Upper middle income,46.8
World,35.8
