Country, 2014
Afghanistan,59.01
Albania,18.88
Algeria,35.56
American Samoa,13.32
Andorra,10.83
Angola,32.97
Antigua and Barbuda,19.73
Argentina,14.47
Armenia,33.09
Australia,9.49
Austria,13.38
Azerbaijan,20.71
Bahamas,18.50
Bahrain,62.76
Bangladesh,68.40
Barbados,25.18
Belarus,19.77
Belgium,13.23
Belize,24.42
Benin,29.66
Bermuda,12.81
Bhutan,40.84
Bolivia,24.82
Bosnia and Herzegovina,28.78
Botswana,24.15
Brazil,13.99
Brunei,6.18
Bulgaria,20.74
Burkina Faso,33.97
Burundi,39.39
Cambodia,28.58
Cameroon,56.72
Canada,7.43
Cape Verde,31.62
Central African Republic,49.36
Chad,51.25
Chile,22.87
China,59.77
Colombia,18.34
Comoros,21.50
Congo,45.85
Costa Rica,17.54
Cote d'Ivoire,20.90
Croatia,18.43
Cuba,21.30
Cyprus,18.29
Czechia,17.39
Democratic Republic of Congo,42.55
Denmark,11.07
Djibouti,41.26
Dominica,21.01
Dominican Republic,14.19
Ecuador,16.23
Egypt,76.56
El Salvador,27.50
Equatorial Guinea,44.30
Eritrea,44.37
Estonia,7.71
Eswatini,17.98
Ethiopia,35.04
Fiji,11.92
Finland,6.47
France,12.29
Gabon,41.32
Gambia,30.62
Georgia,22.97
Germany,12.75
Ghana,25.89
Greece,17.37
Greenland,12.51
Grenada,24.29
Guam,12.02
Guatemala,26.53
Guinea,21.20
Guinea-Bissau,26.94
Guyana,23.65
Haiti,16.26
Honduras,23.16
Hungary,16.32
Iceland,6.95
India,89.62
Indonesia,16.45
Iran,38.11
Iraq,56.57
Ireland,8.75
Israel,22.06
Italy,17.77
Jamaica,14.07
Japan,12.59
Jordan,33.21
Kazakhstan,13.75
Kenya,28.95
Kiribati,11.39
Kuwait,55.62
Kyrgyzstan,23.30
Laos,28.39
Latvia,14.88
Lebanon,30.44
Lesotho,33.08
Liberia,14.94
Libya,47.50
Lithuania,12.85
Luxembourg,10.86
Madagascar,23.52
Malawi,25.20
Malaysia,16.92
Maldives,9.92
Mali,33.92
Malta,14.44
Marshall Islands,11.07
Mauritania,43.11
Mauritius,15.29
Mexico,23.10
Micronesia (country),11.87
Moldova,16.73
Mongolia,39.30
Montenegro,21.95
Morocco,29.95
Mozambique,22.61
Myanmar,40.29
Namibia,26.02
Nepal,98.12
Netherlands,12.83
New Zealand,6.36
Nicaragua,19.39
Niger,60.54
Nigeria,48.63
North Korea,35.24
North Macedonia,31.79
Northern Mariana Islands,10.31
Norway,7.67
Oman,37.71
Pakistan,59.52
Palestine,33.45
Panama,12.92
Papua New Guinea,13.25
Paraguay,12.64
Peru,27.58
Philippines,20.26
Poland,22.21
Portugal,8.78
Puerto Rico,9.09
Qatar,78.83
Romania,15.01
Russia,16.58
Rwanda,42.21
Saint Lucia,24.24
Saint Vincent and the Grenadines,23.03
Samoa,12.64
Sao Tome and Principe,27.86
Saudi Arabia,75.61
Senegal,36.83
Serbia,26.49
Seychelles,20.97
Sierra Leone,17.70
Singapore,17.41
Slovakia,18.30
Slovenia,16.63
Solomon Islands,12.17
Somalia,30.40
South Africa,26.72
South Korea,27.21
South Sudan,41.90
Spain,10.07
Sri Lanka,26.92
Sudan,48.14
Suriname,26.00
Sweden,6.96
Switzerland,11.39
Syria,41.53
Tajikistan,46.48
Tanzania,28.87
Thailand,29.36
Timor,20.45
Togo,28.94
Tonga,12.06
Trinidad and Tobago,24.86
Tunisia,34.69
Turkey,42.60
Turkmenistan,22.08
Uganda,46.93
Ukraine,20.49
United Arab Emirates,37.98
United Kingdom,10.80
United States,8.22
United States Virgin Islands,11.17
Uruguay,9.93
Uzbekistan,28.90
Vanuatu,11.93
Venezuela,19.10
Vietnam,34.90
Yemen,48.34
Zambia,28.49
Zimbabwe,22.81
East Asia and Pacific,44.90
Europe and Central Asia,18.39
European Union,14.25
High income,14.99
Latin America and Caribbean,18.39
Low and middle income,52.09
Low income,39.38
Lower middle income,61.11
Middle East and North Africa,50.52
Middle income,53.41
North America,8.14
South Asia,83.07
Sub-Saharan Africa,37.23
Upper middle income,43.67
World,45.96
