Country,2010
Afghanistan,43.22
Albania,106.33
Algeria,15.05
American Samoa,274.36
Andorra,152.22
Angola,18.74
Anguilla,146.58
Antigua and Barbuda,194.8
Argentina,15.02
Armenia,103.49
Aruba,557.52
Australia,2.86
Austria,101.34
Azerbaijan,111.77
Bahamas,37.29
Bahrain,1546.06
Bangladesh,1139.98
Barbados,638.88
Belarus,47.94
Belgium,359.25
Belize,14.12
Benin,83.77
Bermuda,1175.3
Bhutan,18.5
Bolivia,9.44
Bonaire Sint Eustatius and Saba,62.87
Bosnia and Herzegovina,74.44
Botswana,3.69
Brazil,23.49
British Virgin Islands,183.85
Brunei,75.15
Bulgaria,69.94
Burkina Faso,58.91
Burundi,355.4
Cambodia,81.37
Cameroon,42.05
Canada,3.79
Cape Verde,129.33
Cayman Islands,225.4
Central African Republic,7.48
Chad,9.45
Chile,22.87
China,143.6
Colombia,40.39
Comoros,352.52
Congo,13.0
Cook Islands,71.82
Costa Rica,90.53
Cote d'Ivoire,66.42
Croatia,78.07
Cuba,108.77
Curacao,358.99
Cyprus,122.26
Czechia,135.56
Czechoslovakia,
Democratic Republic of Congo,29.29
Denmark,138.77
Djibouti,39.66
Dominica,91.7
Dominican Republic,202.35
Ecuador,60.35
Egypt,87.65
El Salvador,295.08
Equatorial Guinea,39.02
Eritrea,26.01
Eritrea and Ethiopia,
Estonia,31.15
Eswatini,63.95
Ethiopia,79.07
Faeroe Islands,35.46
Falkland Islands,0.26
Fiji,49.54
Finland,17.65
France,114.04
French Guiana,2.76
French Polynesia,81.76
Gabon,6.64
Gambia,191.43
Georgia,55.21
Germany,232.76
Ghana,112.4
Gibraltar,3128.9
Greece,85.6
Greenland,0.14
Grenada,335.46
Guadeloupe,248.81
Guam,305.4
Guatemala,135.71
Guinea,41.8
Guinea-Bissau,55.73
Guyana,3.8
Haiti,357.14
Honduras,75.53
Hong Kong,6792.8
Hungary,109.43
Iceland,3.16
India,417.27
Indonesia,129.97
Iran,46.46
Iraq,72.02
Ireland,65.68
Isle of Man,147.09
Israel,338.65
Italy,202.3
Jamaica,252.44
Japan,351.46
Jordan,78.06
Kazakhstan,6.16
Kenya,72.95
Kiribati,133.35
Kuwait,165.17
Kyrgyzstan,28.59
Laos,27.4
Latvia,33.77
Lebanon,488.35
Lesotho,66.63
Liberia,41.74
Libya,3.69
Liechtenstein,224.68
Lithuania,50.13
Luxembourg,196.96
Macao,16939.42
Madagascar,37.35
Malawi,156.11
Malaysia,87.41
Maldives,1205.26
Mali,12.73
Malta,1308.62
Marshall Islands,296.84
Martinique,369.98
Mauritania,3.32
Mauritius,632.19
Mayotte,566.29
Mexico,57.89
Micronesia (country),153.72
Moldova,111.85
Monaco,16380.36
Mongolia,1.74
Montenegro,46.92
Montserrat,49.6
Morocco,72.74
Mozambique,29.34
Myanmar,75.68
Namibia,2.55
Nauru,513.1
Nepal,189.48
Netherlands,493.53
New Caledonia,14.3
New Zealand,16.51
Nicaragua,48.66
Niger,13.14
Nigeria,176.72
Niue,7.07
North Korea,205.02
North Macedonia,83.02
Northern Mariana Islands,117.63
Norway,13.42
Oman,9.31
Pakistan,252.25
Palau,40.35
Palestine,663.17
Panama,48.85
Papua New Guinea,16.75
Paraguay,14.52
Peru,22.84
Philippines,317.39
Poland,126.08
Portugal,115.59
Puerto Rico,419.16
Qatar,149.13
Reunion,354.64
Romania,88.38
Russia,8.75
Rwanda,417.88
Saint Helena,13.69
Saint Kitts and Nevis,182.42
Saint Lucia,280.25
Saint Martin (French part),729.56
Saint Pierre and Miquelon,26.41
Saint Vincent and the Grenadines,280.32
Samoa,70.03
San Marino,527.18
Sao Tome and Principe,189.74
Saudi Arabia,13.68
Senegal,65.08
Serbia,87.51
Serbia and Montenegro,
Seychelles,200.92
Sierra Leone,89.18
Singapore,7191.62
Sint Maarten (Dutch part),972.24
Slovakia,112.24
Slovenia,102.17
Solomon Islands,19.31
Somalia,19.17
South Africa,42.69
South Korea,500.13
South Sudan,15.37
Spain,93.23
Sri Lanka,334.12
Sudan,18.06
Suriname,3.5
Sweden,23.03
Switzerland,197.96
Syria,121.64
Taiwan,651.88
Tajikistan,54.92
Tanzania,50.93
Thailand,133.63
Timor,73.2
Togo,120.83
Tokelau,138.9
Tonga,149.17
Trinidad and Tobago,274.91
Tunisia,70.13
Turkey,95.1
Turkmenistan,11.21
Turks and Caicos Islands,31.32
Tuvalu,352.33
USSR,
Uganda,161.29
Ukraine,78.85
United Arab Emirates,119.43
United Kingdom,259.41
United States,34.02
United States Virgin Islands,303.3
Uruguay,19.16
Uzbekistan,64.94
Vanuatu,20.14
Vatican,
Venezuela,32.55
Vietnam,278.89
Wallis and Futuna,94.05
Western Sahara,1.55
Yemen,46.87
Yugoslavia,
Zambia,18.55
Zimbabwe,33.19
Africa,35.27
Asia,135.73
Europe,33.3
European Union (27),110.07
High-income countries,33.04
Low-income countries,34.77
Lower-middle-income countries,113.85
North America,25.62
Oceania,4.37
South America,22.51
Upper-middle-income countries,44.16
World,53.61
