Country, 2010
Afghanistan,60.9
Albania,77.9
Algeria,73.8
American Samoa,72.1
Andorra,82.8
Angola,56.7
Anguilla,77.7
Antigua and Barbuda,76.8
Argentina,75.7
Armenia,73.2
Aruba,75.4
Australia,82.1
Austria,80.5
Azerbaijan,69.5
Bahamas,72.7
Bahrain,78.7
Bangladesh,68.6
Barbados,75.7
Belarus,71.1
Belgium,80.0
Belize,72.3
Benin,58.4
Bermuda,80.5
Bhutan,68.4
Bolivia,66.2
Bonaire Sint Eustatius and Saba,75.3
Bosnia and Herzegovina,77.1
Botswana,60.0
Brazil,73.2
British Virgin Islands,75.4
Brunei,74.8
Bulgaria,73.8
Burkina Faso,56.5
Burundi,57.1
Cambodia,67.7
Cameroon,56.6
Canada,81.3
Cape Verde,73.5
Cayman Islands,75.8
Central African Republic,49.3
Chad,49.6
Chile,78.5
China,75.6
Colombia,75.0
Comoros,61.1
Congo,61.7
Cook Islands,73.5
Costa Rica,78.7
Cote d'Ivoire,55.0
Croatia,76.8
Cuba,77.7
Curacao,74.8
Cyprus,79.7
Czechia,77.6
Democratic Republic of Congo,56.4
Denmark,79.2
Djibouti,60.3
Dominica,71.5
Dominican Republic,72.1
Ecuador,75.4
Egypt,69.7
El Salvador,71.8
Equatorial Guinea,57.9
Eritrea,63.8
Estonia,75.7
Eswatini,46.6
Ethiopia,59.7
Faeroe Islands,77.2
Falkland Islands,77.7
Fiji,67.3
Finland,80.0
France,81.4
French Guiana,75.8
French Polynesia,81.0
Gabon,63.9
Gambia,60.7
Georgia,72.1
Germany,80.1
Ghana,61.2
Gibraltar,81.0
Greece,80.5
Greenland,70.3
Grenada,75.0
Guadeloupe,80.5
Guam,76.9
Guatemala,70.9
Guernsey,82.4
Guinea,56.7
Guinea-Bissau,56.2
Guyana,66.7
Haiti,46.0
Honduras,71.1
Hong Kong,83.0
Hungary,74.5
Iceland,81.7
India,66.9
Indonesia,68.7
Iran,73.1
Iraq,67.1
Ireland,80.5
Isle of Man,79.0
Israel,81.7
Italy,82.1
Jamaica,72.6
Japan,82.9
Jersey,80.3
Jordan,74.0
Kazakhstan,68.1
Kenya,60.6
Kiribati,65.0
Kosovo,77.6
Kuwait,78.0
Kyrgyzstan,68.3
Laos,64.0
Latvia,73.0
Lebanon,78.2
Lesotho,45.6
Liberia,59.4
Libya,72.4
Liechtenstein,82.0
Lithuania,73.4
Luxembourg,80.6
Macao,83.1
Madagascar,62.9
Malawi,56.4
Malaysia,74.4
Maldives,77.7
Mali,56.4
Malta,81.8
Marshall Islands,63.2
Martinique,81.6
Mauritania,63.1
Mauritius,74.0
Mayotte,77.3
Mexico,74.2
Micronesia (country),71.2
Moldova,69.4
Monaco,84.6
Mongolia,67.2
Montenegro,76.1
Montserrat,74.3
Morocco,70.8
Mozambique,54.2
Myanmar,63.3
Namibia,56.0
Nauru,59.6
Nepal,66.8
Netherlands,80.8
New Caledonia,78.2
New Zealand,81.1
Nicaragua,72.0
Niger,58.4
Nigeria,50.9
Niue,68.4
North Korea,70.4
North Macedonia,75.1
Northern Mariana Islands,77.4
Norway,81.0
Oman,76.3
Pakistan,64.4
Palau,65.6
Palestine,73.0
Panama,76.4
Papua New Guinea,63.0
Paraguay,71.9
Peru,73.7
Philippines,70.8
Poland,76.3
Portugal,80.0
Puerto Rico,78.0
Qatar,78.4
Reunion,79.9
Romania,74.0
Russia,69.4
Rwanda,62.5
Saint Barthelemy,78.5
Saint Helena,76.5
Saint Kitts and Nevis,71.3
Saint Lucia,72.7
Saint Martin (French part),78.4
Saint Pierre and Miquelon,76.8
Saint Vincent and the Grenadines,74.7
Samoa,72.2
San Marino,82.7
Sao Tome and Principe,65.2
Saudi Arabia,75.8
Senegal,64.6
Serbia,74.4
Seychelles,73.0
Sierra Leone,53.7
Singapore,81.7
Sint Maarten (Dutch part),75.1
Slovakia,75.5
Slovenia,79.7
Solomon Islands,68.7
Somalia,50.6
South Africa,58.9
South Korea,80.8
South Sudan,54.8
Spain,82.0
Sri Lanka,73.2
Sudan,63.0
Suriname,69.9
Sweden,81.5
Switzerland,82.3
Syria,73.9
Taiwan,79.2
Tajikistan,67.7
Tanzania,60.1
Thailand,76.1
Timor,65.3
Togo,57.3
Tokelau,73.9
Tonga,70.3
Trinidad and Tobago,72.7
Tunisia,75.4
Turkey,75.1
Turkmenistan,68.3
Turks and Caicos Islands,76.2
Tuvalu,64.0
Uganda,57.1
Ukraine,70.6
United Arab Emirates,78.3
United Kingdom,80.4
United States,78.8
United States Virgin Islands,73.3
Uruguay,76.9
Uzbekistan,69.2
Vanuatu,69.6
Vatican,81.5
Venezuela,72.9
Vietnam,73.5
Wallis and Futuna,75.5
Western Sahara,67.5
Yemen,67.3
Zambia,56.8
Zimbabwe,50.7
Africa,58.6
Americas,75.3
Asia,71.3
Europe,76.5
High-income countries,80.0
Land-locked Developing Countries (LLDC),60.4
Latin America and the Caribbean,73.2
Least developed countries,60.5
Less developed regions,68.4
"Less developed regions, excluding China",66.3
"Less developed regions, excluding least developed countries",70.0
Low-income countries,59.3
Lower-middle-income countries,65.7
More developed regions,77.9
Northern America,79.0
Oceania,77.4
Small Island Developing States (SIDS),67.2
Upper-middle-income countries,73.9
World,70.1
